"Subj","Time","IP","Condition","ItemNo","WordNo","Word","RT","Sentence","verification_code","Age","first_language","key","speed","read","chunk","windows"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.ungram",22,14,"of",305,"The chef who prepared for the meal evidently were unhappy about the quality of the ingredients.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.ungram",22,15,"the",322,"The chef who prepared for the meal evidently were unhappy about the quality of the ingredients.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.ungram",22,16,"ingredients.",658,"The chef who prepared for the meal evidently were unhappy about the quality of the ingredients.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,1,"It",448,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,2,"was",341,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,3,"disturbing",284,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,4,"to",323,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,5,"the",319,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,6,"vice",514,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,7,"president",330,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,8,"that",635,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,9,"the",387,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,10,"division's",380,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,11,"productivity",445,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,12,"had",403,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,13,"dropped",372,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,14,"by",509,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",103,15,"50%",382,"It was disturbing to the vice president that the division's productivity had dropped by 50%.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,1,"The",435,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,2,"boy",377,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,3,"who",323,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,4,"walked",272,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,5,"toward",323,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,6,"the",311,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,7,"dogs",503,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,8,"probably",418,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,9,"was",395,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,10,"scared",378,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,11,"about",323,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,12,"being",297,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.gram",11,13,"bitten.",475,"The boy who walked toward the dogs probably was scared about being bitten.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,1,"It",320,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,2,"seemed",318,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,3,"incredible",362,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,4,"to",380,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,5,"the",364,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,6,"spectators",360,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,7,"that",402,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,8,"the",386,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,9,"game",413,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,10,"was",582,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,11,"still",443,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,12,"going",441,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,13,"on",402,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,14,"after",464,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,15,"5",595,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",101,16,"hours.",502,"It seemed incredible to the spectators that the game was still going on after 5 hours.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,1,"The",757,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,2,"waitress",424,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,3,"who",3378,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,4,"sat",528,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,5,"near",401,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,6,"the",326,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,7,"girls",409,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,8,"unsurprisingly",646,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,9,"were",618,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,10,"unhappy",385,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,11,"about",523,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,12,"all",368,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,13,"the",361,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.plural.ungram",1,14,"noise.",451,"The waitress who sat near the girls unsurprisingly were unhappy about all the noise.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,1,"Nobody",471,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,2,"expected",4232,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,3,"that",391,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,4,"two",442,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,5,"hurricanes",503,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,6,"could",518,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,7,"strike",395,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,8,"the",343,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,9,"state",351,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,10,"in",428,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,11,"the",386,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,12,"same",417,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,13,"week%2C",354,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,14,"but",319,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,15,"that's",332,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,16,"what",350,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",117,17,"happened.",1560,"Nobody expected that two hurricanes could strike the state in the same week%2C but that's what happened.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,1,"The",244,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,2,"millionaire",374,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,3,"who",305,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,4,"drove",804,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,5,"past",437,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,6,"the",398,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,7,"car",351,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,8,"allegedly",448,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,9,"was",472,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,10,"pulled",426,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,11,"over",408,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,12,"for",431,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,13,"drunk",415,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","e.singular.gram",20,14,"driving.",359,"The millionaire who drove past the car allegedly was pulled over for drunk driving.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,1,"After",423,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,2,"Mary",371,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,3,"left",587,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,4,"for",863,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,5,"the",363,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,6,"ballet%2C",11090,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,7,"the",334,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,8,"children",407,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,9,"called",307,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,10,"some",305,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,11,"friends",292,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,12,"to",322,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
"7487114865_f3d9c8a6caa78ff81bc58f5749997379",7487114865,"f3d9c8a6caa78ff81bc58f5749997379","filler",119,13,"come",331,"After Mary left for the ballet%2C the children called some friends to come over.","TU_2",18,"Mandarin","space, yes","normal","silent","no","max"
